price,quality,popularity,rating,category,brand,recency,price_pct,quality_pct,popularity_pct,rating_pct,recency_pct
123.7243557437508,36.03037074017635,27.922777268698884,2.9162379714188305,Electronics,budget_brand,0.42703411302756866,0.815,0.38,0.275,0.35,0.42
136.1594680495104,20.582007664083683,17.72574884123604,2.9886426592159303,Computers,mid_brand,0.20509872409201285,0.78,0.2075,0.175,0.37,0.1925
280.67853685108537,11.360839726959082,4.323191342907901,2.7754269766316115,HomeKitchen,budget_brand,0.1802827193135993,0.5175000000000001,0.105,0.03,0.31,0.1675
254.13390762537995,10.918039299424043,4.466255457187734,2.739194460634592,HomeKitchen,premium_brand,0.4561501171999759,0.5700000000000001,0.1025,0.0325,0.305,0.435
261.97771090141845,35.19158152159639,25.608068464989515,3.414304834715757,HomeKitchen,premium_brand,0.27563042814127936,0.5525,0.375,0.2625,0.465,0.2925
116.67994213494737,13.531021025862277,14.426322258285856,1.1567248621887716,HomeKitchen,mid_brand,0.3894607686161366,0.835,0.1325,0.15,0.03,0.3825
30.091060618922537,48.9219673954364,34.277406676806585,2.7447089029557556,Computers,premium_brand,0.025578898454387478,0.97,0.4925,0.3475,0.3075,0.01
231.84908889031732,25.218672895838534,2.343518416542362,2.1876557734651305,Computers,premium_brand,0.25543876479572386,0.6174999999999999,0.27,0.02,0.205,0.2725
254.2418755918179,8.559455939396827,14.368368511948242,2.497969772812353,Computers,budget_brand,0.2597120872925539,0.5675,0.08,0.1475,0.25,0.285
15.469810092812537,12.220439378084619,32.0827470680476,2.820827235563103,Computers,mid_brand,0.2939900231956967,0.985,0.1125,0.3175,0.325,0.305
132.58380777187034,6.2717323791798565,21.64375436214394,2.3346989244104885,Computers,premium_brand,0.34293388605082586,0.785,0.0675,0.22,0.2325,0.34
53.06511929003516,13.010869594654705,42.64693836727035,3.1744448539276497,Electronics,mid_brand,0.7039430411164136,0.9325,0.125,0.4175,0.41,0.735
258.58751011118625,25.086908246269722,29.40831904096008,2.6476112271105103,Computers,premium_brand,0.2567570110830402,0.56,0.2675,0.2875,0.2675,0.275
57.6020455689353,43.93453716840373,22.074196164502286,1.2089847371735383,HomeKitchen,budget_brand,0.37625425956746156,0.9225,0.46,0.2225,0.0475,0.3675
20.048222151178386,26.073496929501143,24.01319754189659,1.6033101489119117,HomeKitchen,mid_brand,0.08830467489056061,0.9775,0.2725,0.245,0.12,0.07
48.570818415993436,15.78630386499772,39.6600655252462,1.6683228318297472,HomeKitchen,budget_brand,0.3548000957840523,0.9375,0.165,0.385,0.125,0.3475
212.3503198523465,3.3360625047398837,45.03340694126354,1.3342882252605888,HomeKitchen,mid_brand,0.2618399389176545,0.6475,0.04,0.4525,0.0625,0.2875
79.47119482400197,32.676165619299965,3.803031937423329,1.3718277937256866,Computers,mid_brand,0.11762762884930976,0.885,0.34,0.0225,0.0725,0.11
92.73180086464512,10.162072779937326,21.236016916836498,3.2068730608529403,HomeKitchen,mid_brand,0.38311929436888353,0.8725,0.09,0.2125,0.415,0.375
138.79939052673117,31.934416998104343,48.911089291685514,3.426436708793191,Electronics,budget_brand,0.27275484578430276,0.77,0.325,0.49,0.47,0.29
48.69235883647217,38.83662443053737,14.743797819131144,3.0705846186181787,Computers,mid_brand,0.3611355423077756,0.935,0.41,0.1525,0.39,0.355
67.0927984130509,31.52722921330048,5.932361436436717,2.428980774243193,HomeKitchen,mid_brand,0.6558480873599569,0.9025,0.3225,0.045,0.2425,0.6725
107.27942794921226,13.290766508413531,45.06392457298169,3.0778874627178014,Electronics,premium_brand,0.19840162090344912,0.845,0.13,0.455,0.3925,0.1875
41.579569189384486,23.166194939528268,38.76359389542499,2.705502703956352,HomeKitchen,mid_brand,0.17106222386007006,0.955,0.2375,0.3825,0.2925,0.1575
55.014622764574355,21.843394051473346,13.204415998416152,1.691601660701987,Electronics,premium_brand,0.4008490457926355,0.9275,0.225,0.13,0.13,0.39
45.27602998080091,20.908327565663843,9.939785116358207,1.524156575947278,HomeKitchen,premium_brand,0.19796466780849203,0.9475,0.21,0.0775,0.095,0.185
82.4617441051123,12.91571982782468,40.65561668511394,3.034412602463136,Computers,premium_brand,0.05727545220681039,0.8825000000000001,0.12,0.4025,0.375,0.0425
246.99896838896876,22.545569508524704,34.14632058988647,1.0295191756724222,Computers,budget_brand,0.06200517802250777,0.5875,0.235,0.3425,0.01,0.0475
288.5543733502704,37.88792357942524,26.48387554907707,3.4995320296331016,Computers,premium_brand,0.12685507822333034,0.5075000000000001,0.3975,0.2725,0.5,0.1175
75.33846125555252,39.84628707005679,10.002881988599855,2.905078135801541,HomeKitchen,premium_brand,0.6897025397906399,0.8925,0.4225,0.0825,0.345,0.71
275.48116240316494,36.071445004262394,36.55433754928588,3.1314759961252467,Computers,budget_brand,0.6854107137682043,0.5325,0.3825,0.3625,0.4,0.7
39.88253733206464,25.014072903149042,20.90074852621122,2.664762211926488,Computers,premium_brand,0.3261431293038519,0.96,0.265,0.2075,0.27,0.3275
126.586985777402,12.219357447230445,13.795101462918502,3.1199569266653024,Electronics,budget_brand,0.24887949235623116,0.8075,0.11,0.14,0.3975,0.255
172.89311611169043,23.59727265492487,25.25277022158314,2.690546525134965,Computers,premium_brand,0.2323573313975281,0.7224999999999999,0.245,0.26,0.2875,0.2425
155.95893600447562,27.46069795851676,5.381250232594809,1.4900243972860494,Electronics,mid_brand,0.052675909990886303,0.7424999999999999,0.28,0.04,0.0875,0.035
137.70186049976223,48.42179138563744,29.50218315520477,3.472372319461483,Computers,budget_brand,0.03265030455927864,0.7725,0.485,0.29,0.4875,0.0175
129.9614532081937,7.723893264988097,31.52858996149699,1.0660160484117482,HomeKitchen,budget_brand,0.4653990802520727,0.79,0.0725,0.3075,0.015,0.4475
212.65211811365498,37.60788836231575,24.9113709471926,3.1583992246018955,HomeKitchen,budget_brand,0.4897755349337704,0.645,0.395,0.2575,0.4075,0.4775
64.08445509264725,20.98936396822811,43.180959020515544,1.5482793990637116,Computers,mid_brand,0.5660001818378592,0.91,0.2125,0.4225,0.1025,0.57
204.2659401723343,28.26291571023892,12.183951936150383,2.1127850678149254,Electronics,budget_brand,0.05617519732976855,0.6699999999999999,0.2875,0.1125,0.1925,0.04
290.9412222985452,21.585245079693383,11.007062686368169,1.9968038878139163,Electronics,premium_brand,0.10776537620019828,0.5025,0.2225,0.1,0.1725,0.0925
99.83472121436854,34.87421709035418,26.41243891619179,2.8457472030885373,Computers,mid_brand,0.134931533048812,0.8625,0.3675,0.27,0.335,0.1275
16.55231162149442,21.321580280897095,23.459126600136,2.6893733161275004,HomeKitchen,premium_brand,0.1759268148482743,0.9825,0.2175,0.235,0.285,0.1625
76.18589147056835,14.836936992510157,4.235336166482595,2.882947946988589,HomeKitchen,budget_brand,0.641437013851954,0.89,0.15,0.0275,0.3425,0.6475
48.51434221806024,45.90666485403309,35.709933345981575,1.8944171835685886,HomeKitchen,mid_brand,0.6301014959072132,0.94,0.4675,0.3575,0.1575,0.635
279.45122771950537,33.81174606707338,29.984885296988605,1.142468787490476,Electronics,mid_brand,0.25244244472333544,0.5225,0.355,0.295,0.0275,0.2625
290.3481669063125,23.965237572474262,42.81651961339423,1.4732366314065146,HomeKitchen,mid_brand,0.12583152360063274,0.505,0.2525,0.42,0.085,0.115
246.8992325444276,13.765287707925083,10.150627310411513,3.256681665261416,Computers,budget_brand,0.10251713443165224,0.5900000000000001,0.135,0.0875,0.42,0.08
37.793421458516306,41.75295086268287,17.332810996928455,2.298348977503244,Electronics,budget_brand,0.055756356978299525,0.9625,0.4475,0.1725,0.22,0.0375
251.3755225249755,33.526215238233206,4.66120135400589,2.023495022271369,Electronics,premium_brand,0.038965074411730215,0.5775,0.35,0.035,0.18,0.03
189.22817630114395,28.292960652001636,60.95692171245907,2.6815072099322173,HomeKitchen,premium_brand,0.7944719488485221,0.6925,0.29,0.6025,0.2775,0.8375
293.8523108217575,4.241799790665124,93.72281970067188,3.472786592611275,Electronics,mid_brand,0.6637079070602457,0.5,0.0525,0.9225,0.4925,0.6775
142.0909683652244,14.651524755860956,99.15172926603597,3.257666407141944,Computers,premium_brand,0.8914729467961693,0.765,0.1475,0.99,0.4225,0.94
68.74443901737574,14.645364923074967,50.84649500163803,2.8803427684850584,Electronics,premium_brand,0.7860690134447684,0.9,0.145,0.5125,0.34,0.82
276.51944039335547,19.674798249832364,58.914112605651596,2.5381163033302676,HomeKitchen,premium_brand,0.9191895863596297,0.5275000000000001,0.1875,0.58,0.255,0.9675
91.70151900807898,46.57732766776761,75.76129432163316,1.7334080215682082,Computers,mid_brand,0.9278646688838265,0.8775,0.4725,0.75,0.135,0.9725
184.47344378939704,49.95172108387435,54.11932323480583,2.6800694576971402,HomeKitchen,premium_brand,0.36916809577652865,0.7,0.4975,0.5375,0.2725,0.3575
136.89102031316935,4.007605926813584,83.1643471507947,1.5304602588288843,Computers,budget_brand,0.6717032274458415,0.7775,0.05,0.82,0.1,0.68
203.31004018476793,48.62316557083316,76.45929113246348,1.012917926798646,HomeKitchen,premium_brand,0.834806230618771,0.6725,0.4875,0.76,0.005,0.8725
252.14382503379335,30.65452456753978,57.42411926710304,2.0776585148920725,Electronics,budget_brand,0.5593344587249973,0.575,0.3075,0.5675,0.1875,0.555
204.5172110488355,36.22548964039294,99.66819180425253,2.8258024011823446,Electronics,premium_brand,0.5792248896454996,0.665,0.385,1.0,0.33,0.59
